HB030,DB090,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HD080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,AP,SL,M_K
30054400,255.93776,4,1,3.0,1980,2,1,,160.0,140.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,1000.0,3,,2,2,1,2,18253.81,14793.8,14363.42,11566.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.46,1.46,0,0.0,0.0,28.0,0,0,3432.01,-100,0.0,10,1,1
30054600,943.85905,4,1,1.0,1989,2,2,,90.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,1,4,725.0,2,,2,2,2,2,44448.19,33515.33,33236.07,33236.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,34.49,34.49,0,0.0,0.0,5.0,0,0,10927.86,0,0.0,10,1,1
30054800,181.60741,4,1,3.0,1963,2,2,,,128.0,,1,1,,3.0,,1,1,1,3,1,1,1,3,725.0,1,,2,2,2,2,41474.0,34476.82,34476.82,30197.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,688.31,688.31,0,0.0,0.0,20.0,0,0,6977.18,-355,0.0,10,1,1
30055100,152.43983,4,1,3.0,1970,2,2,,300.0,150.0,,1,1,,3.0,,1,1,1,3,3,1,3,3,400.0,2,,2,2,2,2,4922.44,4897.44,4897.44,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,25.0,0,0,0.0,0,84.28,10,1,1
30055500,788.13629,4,1,3.0,1990,2,1,,160.0,70.0,,1,1,,3.0,,1,1,1,1,3,1,3,3,250.0,1,,2,2,2,2,3818.18,3818.18,3818.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
30056100,428.36356,4,1,5.0,1973,2,1,,300.0,130.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,1200.0,2,,2,2,2,2,27616.78,21734.17,21734.17,19373.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.01,0.01,0,0.0,0.0,40.0,0,0,5842.61,-211,0.0,10,1,1
30056800,270.22204,4,1,3.0,1964,2,2,,,280.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,1750.0,2,,2,2,2,2,35555.32,28229.29,27209.34,22263.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,155.0,0,0,7171.03,-42,0.0,10,1,1
30057300,774.23294,1,1,6.0,2011,2,1,,,152.5,,1,1,,3.0,,1,1,1,3,1,1,1,4,1250.0,2,,2,2,2,2,27882.39,21391.53,21274.01,21274.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.13,0.13,0,0.0,0.0,20.0,0,0,6470.86,-148,0.0,10,1,1
30058100,103.26507,3,1,4.0,1974,2,2,,400.0,195.0,,1,1,,3.0,,1,1,2,3,1,1,1,3,400.0,1,,2,2,2,2,27588.05,24677.71,23703.48,14949.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2910.34,-97,0.0,10,1,1
30059000,787.0999,4,1,4.0,1990,2,1,,200.0,160.0,,1,1,,3.0,3.0,1,1,1,1,1,1,1,4,1000.0,2,2.0,2,1,2,2,48167.46,46528.58,46528.58,44952.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.26,0.26,0,0.0,0.0,0.0,0,0,1638.88,0,0.0,10,1,1
30059900,973.1236,4,1,2.0,1987,2,2,,150.0,170.0,,1,1,,3.0,,1,1,1,3,1,1,1,4,1600.0,2,,2,2,2,2,41601.75,31689.55,30942.28,30942.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,9912.2,-1,0.0,10,1,1
30060100,413.7606,4,1,4.0,1990,2,2,,120.0,120.0,,1,1,,3.0,,1,1,1,1,1,1,1,4,1250.0,3,,2,2,2,2,33177.02,26531.24,26531.24,26531.24,7236.0,7236.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,370.0,0,0,6275.78,0,0.0,10,1,1
30060400,779.3476,4,1,3.0,1976,2,2,,,100.0,,1,1,,3.0,,1,1,1,2,1,3,3,2,600.0,1,,2,2,2,2,3480.38,3480.38,3480.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
30060500,979.06087,4,1,3.0,1970,2,2,,,147.5,,1,1,,3.0,,1,1,1,1,1,1,3,4,600.0,3,,2,2,2,2,19993.03,15283.31,15283.31,15283.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,4709.72,-77,0.0,10,1,1
30060700,741.64569,3,1,5.0,1975,1,1,,70.0,300.0,,1,1,,2.0,,1,1,2,2,1,1,1,2,600.0,2,2.0,2,2,2,2,19117.11,14624.17,14282.17,14282.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,13.0,600,0,3879.94,0,0.0,10,1,1
30061000,706.14526,4,1,4.0,1975,2,2,,250.0,130.0,,1,1,,1.0,,2,1,2,2,1,1,2,3,900.0,2,,2,1,2,2,11200.99,9481.88,9481.88,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1719.11,0,0.0,10,1,1
30061300,383.24888,4,1,2.0,1965,1,1,,160.0,1.0,,1,1,,3.0,,2,2,2,2,3,1,3,1,400.0,1,,2,2,2,2,4040.28,3942.44,3942.44,1102.16,0.0,0.0,0.0,0.0,0.0,0.0,1200,0,0.0,0.0,0,0.0,0.0,97.84,0,0,0.0,0,0.0,10,1,1
30061900,411.2518,4,1,3.0,1981,2,2,,160.0,170.0,,1,1,,3.0,3.0,2,1,2,2,1,1,3,1,1200.0,1,,2,1,2,2,7682.01,7682.01,3310.86,0.0,0.0,0.0,1822.61,1822.61,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
30063000,2598.29504,4,3,3.0,2014,2,2,430.0,,550.0,,1,1,3.0,3.0,,1,1,1,3,1,1,1,3,600.0,2,,2,2,1,2,14868.42,11300.0,11300.0,11300.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3568.42,0,0.0,10,1,1
30063800,630.68415,4,1,2.0,2014,2,2,,600.0,91.33,,1,1,,3.0,,1,1,1,1,1,1,1,5,500.0,3,,2,2,2,2,32888.65,26577.64,25984.11,19517.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,6311.01,0,0.0,10,1,1
30064000,476.57452,4,2,3.0,2009,1,2,,400.0,125.17,300.0,1,1,3.0,3.0,,1,1,1,1,1,1,1,4,,2,,1,2,2,2,15781.26,12142.11,12142.11,12142.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3639.15,-133,0.0,10,1,1
30064300,379.35141,4,2,3.0,2014,2,2,,300.0,160.0,180.0,1,1,3.0,3.0,,1,1,1,3,1,1,1,4,1500.0,2,,2,2,2,2,26088.08,23338.6,18689.81,14640.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,120,0.0,0.0,0.0,0,0,2749.48,0,0.0,10,1,1
30065700,419.94153,4,5,4.0,2015,2,1,,220.0,110.0,,1,1,,3.0,,1,1,1,1,1,1,1,4,700.0,3,,2,2,2,2,28033.0,24974.52,24974.52,24974.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,25.48,0,0,3033.0,0,0.0,10,1,1
30066700,214.00137,4,1,3.0,2004,2,2,,,60.0,,1,1,,3.0,,1,1,1,1,1,1,1,4,800.0,2,3.0,2,2,2,2,24005.56,18962.97,18701.97,15706.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,13.0,0,0,5029.59,-1,0.0,10,1,1
30066800,435.16232,1,1,5.0,1995,2,1,,300.0,144.25,,1,1,,3.0,,1,1,1,3,1,1,1,3,1000.0,2,,2,2,2,2,56688.84,45315.43,44094.8,39053.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32.85,32.85,0,0.0,0.0,0.0,0,0,11373.41,-651,0.0,10,1,1
30067100,358.02589,4,1,4.0,2008,2,1,,230.0,120.0,,1,1,,3.0,,1,1,1,1,3,1,3,3,600.0,2,,2,2,2,2,6168.38,6127.38,6127.38,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,41.0,0,0,0.0,0,0.0,10,1,1
30068400,984.68995,1,2,6.0,2014,2,1,,600.0,221.32999999999998,280.0,1,1,3.0,3.0,3.0,1,1,1,1,1,1,1,6,1000.0,3,,2,2,2,2,24045.57,18780.45,18780.45,18780.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.449999999999996,56.449999999999996,1272,0.0,0.0,0.0,0,0,5265.12,-232,0.0,10,1,1
30068900,1666.89982,5,5,1.0,2004,1,1,,100.0,264.17,,1,1,,2.0,,1,2,2,2,1,1,1,3,1000.0,1,1.0,2,2,1,2,14428.68,12130.84,11181.2,11181.2,6000.0,6000.0,0.0,0.0,0.0,0.0,0,3600,0.0,0.0,0,0.0,0.0,500.0,0,0,1797.84,0,0.0,10,1,1
30069400,291.81865,4,1,4.0,1991,2,1,,300.0,120.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,800.0,2,,2,2,2,2,21774.27,17220.98,17220.98,17220.98,2234.45,2234.45,0.0,0.0,0.0,0.0,0,0,803.53,682.53,0,0.0,0.0,92.0,0,0,4461.29,0,0.0,10,1,1
30070100,1156.64273,4,1,3.0,2012,2,1,,300.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,1,4,1000.0,2,,2,2,2,2,25741.55,19892.16,19498.75,19498.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.93,15.93,0,0.0,0.0,97.1,0,0,5752.29,-221,0.0,10,1,1
30070900,627.47103,4,1,4.0,2002,2,1,,160.0,100.0,,1,1,,3.0,,2,1,2,3,1,1,1,3,2100.0,2,,1,2,1,1,17330.06,15884.38,10164.68,5284.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1445.68,0,0.0,10,1,1
30071100,135.56831,4,1,6.0,1997,1,1,,400.0,312.67,,1,1,,1.0,1.0,1,1,2,2,1,1,1,3,1200.0,1,1.0,2,2,1,2,18709.42,16102.2,15518.95,10541.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2100,0.0,0.0,0,0.0,0.0,8.0,0,0,2599.22,-4,0.0,10,1,1
30071600,430.5927,1,1,5.0,2001,2,1,,,365.0,,1,1,,3.0,,1,1,1,3,1,1,1,3,950.0,2,,2,2,2,2,32035.36,25086.5,24017.81,24017.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2251.98,2251.98,0,0.0,0.0,17.0,0,0,6931.86,-41,0.0,10,1,1
30071700,762.30153,4,1,3.0,1980,2,2,,,106.25,,1,1,,3.0,,2,1,2,3,3,1,3,2,350.0,2,,2,1,1,2,2419.64,2419.64,2419.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
30071900,1545.63007,4,1,2.0,2003,2,1,,250.0,80.0,,1,1,3.0,3.0,3.0,1,1,1,1,1,1,1,4,500.0,3,,2,2,2,2,32991.18,25186.03,24913.52,24913.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,7805.15,-74,0.0,10,1,1
30072400,101.09489,4,1,1.0,1972,2,1,,,100.0,,2,2,,3.0,,2,1,2,2,3,1,3,1,550.0,1,,2,2,2,2,5025.46,5025.46,5025.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
30072500,546.51946,4,2,4.0,2001,2,1,,250.0,152.5,15.0,1,1,3.0,3.0,3.0,1,1,1,1,1,1,1,3,1100.0,3,3.0,2,2,2,2,24639.3,21271.27,21271.27,15909.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,120,0.0,0.0,27.0,0,0,3341.03,-216,0.0,10,1,1
30072600,206.51874,4,1,4.0,1978,2,2,,,130.0,,1,1,,3.0,,1,1,1,2,1,1,1,3,1500.0,2,1.0,2,2,2,2,20446.1,17840.17,17840.17,10676.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2605.93,-37,0.0,10,1,1
30074500,749.9678,4,1,1.0,1983,2,2,,,100.0,,1,1,,3.0,,1,2,2,2,3,1,3,1,400.0,1,,2,2,2,2,3447.74,3447.74,3447.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
30074700,906.36623,4,1,4.0,1995,2,2,,250.0,200.0,,1,1,,3.0,,2,1,2,3,1,1,1,3,3000.0,1,,2,2,2,2,36709.14,32253.0,31627.87,18959.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,4456.14,-47,0.0,10,1,1
30074900,345.8845,4,1,4.0,1984,2,1,,,300.0,,1,1,,3.0,,1,1,1,3,1,1,1,3,1000.0,2,,2,2,2,2,26407.61,22296.1,22091.15,12753.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.19,0.19,0,0.0,0.0,31.0,0,0,4080.51,0,0.0,10,1,1
30075200,504.91903,4,1,4.0,1989,2,1,,220.0,160.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,1400.0,2,,2,2,2,2,29660.77,25244.28,25244.28,21294.74,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,4416.49,0,0.0,10,1,1
30075300,718.87298,4,1,3.0,1992,2,2,,260.0,120.0,,1,1,,3.0,3.0,1,1,2,3,3,1,3,3,400.0,1,,2,2,2,2,2404.68,2404.68,2404.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
30075700,541.12517,4,2,2.0,2000,2,2,,180.0,80.0,38.0,1,1,3.0,3.0,,2,1,2,2,2,1,2,2,600.0,2,,2,2,2,2,10079.78,10079.78,8168.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
30076400,356.13824,3,1,3.0,2013,2,2,,,50.0,,1,1,,3.0,,2,2,2,2,3,1,3,3,600.0,2,,1,2,2,2,6692.22,6672.4,6672.4,-19.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,19.82,0,0,0.0,0,0.0,10,1,1
30076600,257.89197,2,1,3.0,1965,1,1,,120.0,62.08,,3,1,,3.0,,2,1,2,3,2,1,2,3,600.0,2,,2,2,2,2,2476.56,2383.56,159.0,-93.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,93.0,0,0,0.0,0,0.0,10,1,1
30077100,533.88299,1,1,5.0,2012,2,1,,,253.32999999999998,,1,1,,3.0,1.0,1,1,1,3,1,1,1,3,1750.0,2,2.0,2,2,1,2,13400.49,11479.24,10468.56,10468.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,305.6,0,0,1615.65,-95,0.0,10,1,1
30077800,728.97309,4,1,4.0,2001,2,1,,250.0,409.33,,1,1,3.0,3.0,3.0,1,1,1,1,1,1,1,4,950.0,2,2.0,2,1,1,2,58467.69,44860.09,44481.29,44481.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,15.0,0,0,13592.6,0,0.0,10,1,1
30078000,434.25048,4,1,3.0,2015,2,2,,,90.0,,1,1,,3.0,,1,1,1,3,1,1,3,4,800.0,2,,2,2,2,2,7211.1,7211.1,7211.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
30078500,721.23381,1,1,3.0,1968,1,2,,,51.25,,3,3,,2.0,,2,1,2,2,1,1,1,2,400.0,2,2.0,2,2,2,2,18176.06,14162.88,11496.15,11496.15,0.0,0.0,995.24,995.24,280.76,0.0,0,0,0.0,0.0,0,0.0,0.0,136.25,0,0,3876.93,0,0.0,10,1,1
30078900,374.8886,4,1,5.0,1989,2,1,,250.0,180.0,,1,1,,3.0,,1,1,1,1,1,1,1,4,700.0,2,,2,2,2,2,46083.4,39462.27,39462.27,27990.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.36,1.36,0,0.0,0.0,7.0,0,0,6614.13,-72,0.0,10,1,1
30079700,289.79813,4,1,3.0,1984,2,2,,,75.0,,1,1,,3.0,,2,1,1,3,1,1,1,3,1000.0,2,,2,2,2,2,12417.58,12231.43,12231.43,2418.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,8.0,0,0,178.15,-26,0.0,10,1,1
30080600,405.45626,4,1,3.0,1986,2,1,,,104.0,,1,1,3.0,3.0,,1,1,1,3,1,1,3,4,1000.0,3,,2,2,2,2,2396.82,2316.82,2316.82,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,80.0,0,0,0.0,0,0.0,10,1,1
30080900,448.25764,4,1,3.0,1988,2,2,,150.0,166.67000000000002,,1,1,3.0,3.0,3.0,2,2,2,2,1,1,1,3,800.0,2,,2,1,1,2,27935.66,24868.1,17172.12,17172.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14521.84,12349.84,0,0.0,0.0,0.0,0,0,3067.56,-53,0.0,10,1,1
30081400,279.94337,4,1,4.0,2013,2,2,,250.0,130.0,,1,1,,3.0,,1,1,2,3,1,1,1,3,1000.0,2,,2,2,2,2,17651.62,16759.62,16759.62,14959.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,892.0,-52,0.0,10,1,1
30081600,453.18656,4,1,5.0,1989,2,1,,300.0,174.17,,1,1,,3.0,,1,1,1,1,1,1,1,4,500.0,2,,2,2,2,2,17470.37,13275.04,13275.04,13275.04,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,55.0,0,0,4140.33,-53,0.0,10,1,1
30081900,442.94422,4,1,3.0,2013,2,1,,300.0,70.0,,1,1,,3.0,,1,1,1,1,1,1,1,4,1000.0,3,,2,2,2,2,34557.77,28880.39,28880.39,25866.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,60.0,0,0,5617.38,-346,0.0,10,1,1
30082200,716.26865,4,1,3.0,1994,2,2,,160.0,150.0,,1,1,,3.0,,1,1,2,1,1,1,1,3,1750.0,1,,2,2,1,2,15950.15,12459.33,12459.33,12459.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3490.82,-52,0.0,10,1,1
30082900,670.82022,4,2,2.0,2007,2,2,,400.0,403.75,250.0,1,1,3.0,2.0,,1,1,2,2,1,1,1,2,850.0,1,,2,2,2,2,20169.02,16107.65,15372.71,15372.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.08,10.08,3000,0.0,0.0,0.0,0,0,4061.37,-559,0.0,10,1,1
30083600,273.2646,4,1,3.0,1989,1,1,,200.0,140.0,,1,1,,3.0,,1,1,1,1,3,1,3,3,300.0,2,,2,2,2,2,2700.68,2700.68,2700.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
30083800,321.50798,4,2,4.0,2014,2,1,,350.0,180.0,375.0,1,1,3.0,3.0,3.0,1,1,1,3,1,1,1,4,1500.0,1,,2,2,2,2,27165.95,20988.66,12392.98,12392.98,0.0,0.0,8595.68,6842.16,0.0,0.0,0,2400,0.48,0.48,300,0.0,0.0,6.0,0,0,6171.29,-128,0.0,10,1,1
30084100,203.25146,4,1,2.0,1963,2,2,,200.0,120.0,,1,1,,3.0,,2,2,2,2,3,1,3,2,600.0,1,,2,2,2,2,5362.08,5362.08,5362.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
30084400,261.7343,4,1,3.0,1977,2,1,,160.0,188.25,,1,1,3.0,3.0,3.0,1,1,1,3,3,3,1,5,500.0,3,,2,2,2,2,16531.44,14053.45,14053.45,9421.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,27.0,0,0,2450.99,0,0.0,10,1,1
30084900,705.80941,4,2,4.0,2006,2,1,,400.0,163.32999999999998,250.0,1,1,3.0,3.0,3.0,1,1,1,1,1,1,1,3,1500.0,2,2.0,2,2,2,2,39235.85,30099.65,24643.06,24643.06,0.0,0.0,5456.59,4612.62,0.0,0.0,0,0,0.0,0.0,900,0.0,0.0,0.0,0,0,9136.2,-28,0.0,10,1,1
30086400,325.59205,4,1,3.0,1975,2,2,,250.0,90.0,,1,1,,3.0,,1,1,1,3,1,1,1,3,800.0,2,,2,2,2,2,12131.04,11106.82,11106.82,5996.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,4.0,0,0,1020.22,0,0.0,10,1,1
30086600,256.57851,4,1,4.0,1990,1,1,,200.0,130.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,800.0,2,,2,2,2,2,16202.43,14073.67,13577.33,10792.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19.679999999999996,19.679999999999996,0,0.0,0.0,0.0,0,0,2128.76,-77,0.0,10,1,1
30088800,779.3476,4,1,2.0,1999,2,2,,30.0,60.0,,2,2,,3.0,,2,1,2,2,3,1,3,1,300.0,1,,2,2,2,2,2962.82,2962.82,2962.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,10,1,1
30088900,519.62769,4,1,1.0,1985,1,2,,220.0,163.74999999999997,,1,1,3.0,3.0,3.0,1,1,1,3,1,1,3,3,400.0,2,,2,1,1,1,1864.43,1057.43,-307.0,-307.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0,0.0,0.0,0,0.0,0.0,7.0,800,0,0.0,0,0.0,10,1,1
30089100,286.25714,4,1,5.0,1988,2,1,,300.0,250.0,,1,1,,3.0,,1,1,1,1,3,1,3,3,700.0,1,,2,2,2,2,11778.48,11750.29,11750.29,-28.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,28.19,0,0,0.0,0,198.61,10,1,1
30089700,1339.58571,4,1,3.0,1993,2,2,,200.0,150.0,,1,1,,3.0,,2,1,2,2,1,1,2,2,1500.0,1,,2,2,2,2,12375.61,9481.52,9143.96,9143.96,0.0,0.0,0.0,0.0,0.0,0.0,0,420,1.3,1.3,0,0.0,0.0,0.0,0,0,2894.09,0,0.0,10,1,1
30089800,245.61443,4,2,4.0,2002,2,2,,200.0,180.0,250.0,1,1,3.0,3.0,3.0,2,1,2,2,1,1,2,3,1200.0,1,,2,2,2,2,17636.66,14580.31,14580.31,14580.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6,0.6,120,0.0,0.0,42.35,0,0,3014.0,-132,0.0,10,1,1
30090200,395.63209,4,2,4.0,2015,2,2,,380.0,621.25,167.0,1,1,3.0,3.0,3.0,1,1,1,1,1,1,1,4,2000.0,3,,2,2,2,2,45736.93,44022.98,44022.98,44022.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.81,2.81,4440,0.0,0.0,0.0,0,0,1713.95,-7,0.0,10,1,1
30090400,358.02589,4,1,4.0,1990,2,1,,200.0,100.0,,1,1,,3.0,,1,1,1,1,1,1,1,4,700.0,2,,2,2,2,2,24149.38,20330.95,20330.95,11991.09,282.48,240.48,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,50.0,0,0,3768.43,0,0.0,10,1,1
30091600,319.47725,2,1,4.0,1998,2,1,,,105.76,,1,1,,3.0,,2,1,1,1,3,1,1,4,950.0,3,,2,2,1,2,8883.3,8492.8,8492.8,2357.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,45.0,0,0,345.5,-205,0.0,10,1,1
30093300,2204.02382,4,3,3.0,2016,2,1,200.0,,280.0,,1,1,3.0,3.0,3.0,1,1,1,1,1,1,1,3,550.0,2,2.0,2,2,2,2,9383.47,7200.0,7200.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,2183.47,0,0.0,10,1,1
30093400,48.08132,3,1,3.0,1960,1,1,,300.0,323.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,,1,2.0,2,1,1,2,25736.24,18097.74,17895.56,12511.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,456.39,456.39,0,0.0,0.0,29.0,2400,0,5209.5,0,0.0,10,1,1
30093900,219.12702,4,1,3.0,1976,2,2,,,105.0,,1,1,,3.0,,1,1,1,1,1,1,1,4,1600.0,3,,2,2,2,2,15208.2,13674.31,13674.31,5264.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,72.0,0,0,1461.89,0,493.22,10,1,1
30094300,434.68398,4,1,4.0,1989,1,2,,250.0,110.0,,1,1,,2.0,,2,1,2,2,1,1,1,2,1200.0,1,,2,2,2,2,30467.27,27460.25,22923.24,14924.61,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,3007.02,-282,0.0,10,1,1
30094500,806.26343,4,1,2.0,1999,2,2,,,85.0,,1,1,,3.0,,1,1,1,3,3,1,3,3,600.0,2,,2,1,2,2,9516.52,9015.71,9015.71,5229.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,500.81,0,0.0,10,1,1
30094700,877.56726,4,2,4.0,2002,2,1,,300.0,406.25,135.0,1,1,3.0,3.0,,1,1,1,1,1,1,1,3,1400.0,2,,2,2,2,2,19497.33,16069.64,14512.1,14512.1,0.0,0.0,1232.84,1132.43,0.0,0.0,0,0,6824.0,5800.0,1620,0.0,0.0,3.0,0,0,3424.69,-505,0.0,10,1,1
30095200,421.34819,4,1,3.0,1989,2,1,,200.0,120.0,,1,1,,3.0,,1,1,1,1,1,1,1,3,700.0,2,,2,2,2,2,16754.28,14993.0,14993.0,14993.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,7.0,0,0,1754.28,0,153.5,10,1,1
