HB030,HH010,HH021,HH030,HH031,HH040,HH050,HH060,HH061,HH070,HH071,HH081,HH091,HS011,HS021,HS031,HS040,HS050,HS060,HS070,HS080,HS090,HS100,HS110,HS120,HS130,HS140,HS150,HS160,HS170,HS180,HS190,HY010,HY020,HY022,HY023,HY040G,HY040N,HY050G,HY050N,HY060G,HY070G,HY080G,HY081G,HY090G,HY090N,HY100G,HY110G,HY110N,HY120G,HY130G,HY131G,HY140G,HY145N,HY170G,DB090,AP,SL,M_K
404454,4,1,1,1965,2,2,,380.0,155.67,0,1,1,,3.0,,2,2,2,2,3,3,3,3,2,1200,1,,2,2,1,2,7657.68,7657.68,7657.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,244.75335,10,1,1
404456,4,1,2,1996,2,1,,150.0,185.5,0,1,1,,3.0,,1,1,1,1,1,3,3,3,4,1000,2,,2,2,2,2,13043.56,13043.56,12523.56,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,328.59306000000004,10,6,1
404458,4,1,3,1996,1,2,,1.0,339.5,0,1,1,,3.0,,2,1,2,1,1,3,1,1,3,1500,2,,2,1,1,2,36574.56,36574.56,36574.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,45.21577,10,1,1
404459,2,1,2,1959,1,1,,100.0,126.83,0,3,3,,3.0,,2,1,2,3,1,3,3,3,2,1000,1,,2,1,1,1,11229.84,11229.84,11229.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,236.10594,5,5,1
404461,1,1,3,1975,2,1,,,50.0,0,1,1,,3.0,,2,1,1,1,1,3,1,3,3,1000,2,,2,2,2,2,10037.76,10037.76,10037.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,112.38983,10,7,2
404462,3,1,2,1995,2,1,,100.0,246.17,0,1,1,,3.0,,2,2,2,1,1,2,1,2,3,700,1,,2,2,2,2,24855.12,24855.12,24855.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,334.64083,7,6,1
404463,4,1,1,1988,2,1,,500.0,255.42,0,1,1,,3.0,,1,1,2,1,1,2,1,3,2,800,1,,2,2,1,2,13279.18,13279.18,13279.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,248.14316000000002,10,1,1
404464,1,1,1,1923,2,1,,400.0,90.0,0,3,3,,3.0,,2,1,2,1,1,3,1,3,3,450,2,,2,2,1,1,10690.17,10690.17,10690.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,522.9,144.46606,10,7,2
404465,4,1,2,1971,2,1,,400.0,358.5,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,1500,2,,2,2,2,2,55554.03,47083.44,47083.44,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,8470.59,0,0.0,96.6755,10,1,1
404466,3,1,2,1980,2,1,,60.0,435.67,0,1,1,,,,2,1,2,1,1,3,3,3,2,1500,2,,2,2,2,2,12374.24,12374.24,12174.24,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,288.77552000000003,10,7,2
404467,4,1,2,1978,2,2,,300.0,406.67,0,1,1,,3.0,,2,2,2,3,1,2,1,1,2,1000,1,,2,2,2,2,23611.68,21211.68,21211.68,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2400.0,0,0.0,94.33140999999999,10,1,1
404470,4,1,2,1965,2,2,,400.0,220.5,0,1,1,,3.0,,1,1,1,1,1,3,1,3,2,1500,2,,2,2,1,2,11374.32,11374.32,11374.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,249.76702000000003,10,1,1
404471,2,1,2,1980,2,2,,200.0,289.0,0,1,1,,3.0,,2,2,2,3,1,3,3,2,1,900,1,,2,2,2,2,10183.8,10183.8,10183.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,253.90297999999999,10,1,1
404472,1,1,3,1962,1,2,,100.0,242.0,0,3,3,,3.0,,2,1,2,2,1,3,1,3,2,2000,1,,2,2,2,2,12602.1,12577.1,12577.1,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,25,0,0,0.0,0,0.0,292.93305,8,7,2
404473,1,1,3,1956,1,2,,100.0,147.33,0,1,3,,3.0,,2,2,2,2,1,3,2,3,2,1000,1,,2,2,2,2,10031.4,10031.4,10031.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,352.07617,2,6,1
404474,4,1,4,1991,1,2,,550.0,422.5,0,1,1,,3.0,,1,1,2,1,1,1,1,1,3,3000,1,,2,2,2,1,21196.07,18485.48,18485.48,10100.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0,0.0,0.0,0,0.0,0,0,0,0,2710.59,0,0.0,205.83289,3,3,1
404475,1,1,2,1959,1,1,,50.0,227.42,0,3,3,,3.0,,2,2,2,3,1,3,1,3,2,1000,1,,2,2,2,2,12070.76,12070.76,12070.76,309.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,228.91,291.61669,10,7,2
404476,4,1,1,1991,2,1,,500.0,236.33,0,1,1,,3.0,,1,1,2,1,1,2,1,2,2,900,1,,2,2,1,2,12685.56,12685.56,12685.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,252.45921,10,1,1
404477,4,1,4,1980,2,2,,500.0,283.33,0,1,1,,3.0,,2,2,2,1,1,3,3,3,1,1100,1,,2,2,2,2,11155.84,11155.84,10155.84,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,496.1641,2,2,1
404480,4,1,3,1977,2,1,,,383.67,0,1,1,,3.0,,2,1,2,1,1,3,1,2,1,1000,1,,2,2,2,2,10464.48,10464.48,10464.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,84.78443,10,1,1
404481,4,4,1,2008,1,1,60.0,60.0,159.17,0,3,3,3.0,3.0,,2,2,2,1,1,3,3,3,2,700,2,,2,1,1,1,9974.64,9974.64,9974.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,173.87198,5,6,1
404482,4,1,2,2005,2,1,,,290.42,0,1,1,,3.0,,1,1,2,1,1,3,1,3,4,1000,2,,2,2,2,2,8097.12,8097.12,8097.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,335.17163,10,6,1
404483,4,1,2,1966,2,1,,300.0,189.5,0,1,1,,3.0,,1,1,2,3,1,3,1,3,3,1000,2,,2,1,1,1,46989.82,46989.82,46989.82,31627.54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31627.54,31627.54,0,0.0,0,0,0,0,0.0,0,0.0,260.21139,10,1,1
404485,1,1,2,1984,2,1,,50.0,123.33,0,3,3,,,,2,1,2,1,1,3,3,3,2,1500,2,,2,2,2,2,8641.44,8641.44,8641.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,762.69,293.54400000000004,10,7,2
404486,1,1,3,1965,2,1,,100.0,122.33,0,1,1,,3.0,,2,1,1,1,1,3,1,3,4,700,3,,2,2,2,2,9084.12,9084.12,9084.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,352.32962000000003,6,6,1
404488,4,1,2,1985,2,1,,300.0,500.0,0,1,1,,3.0,,2,1,1,1,1,3,1,3,3,2500,2,,2,2,2,2,25823.77,24642.91,24642.91,4328.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1180.86,0,0.0,203.21774,2,2,1
404489,3,1,2,1974,2,1,,100.0,250.38,0,1,1,,3.0,,2,2,2,1,1,3,1,3,2,1700,2,,2,2,2,2,33421.2,33421.2,33421.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,146.96871000000002,1,6,1
404490,3,1,5,1969,2,1,,,556.67,0,1,1,,3.0,,2,1,2,1,1,1,1,1,3,7000,2,,2,2,1,1,70210.03,57934.79,55442.5,46432.06,0.0,0.0,2492.29,2492.29,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,12275.24,281,0.0,171.10711,3,3,1
404493,4,1,3,1970,2,2,,100.0,281.08,0,1,1,,,,2,1,1,1,1,3,1,1,3,1100,1,,2,2,2,2,37383.65,31422.72,27153.48,16065.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,5960.93,66,0.0,100.12084,6,6,1
404494,4,1,1,1988,2,1,,500.0,263.42,0,1,1,,3.0,,1,1,2,1,1,3,1,3,3,1600,2,,2,2,2,2,26829.23,26829.23,26829.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,94.42696,10,1,1
404495,4,1,2,1982,2,1,,300.0,200.0,0,1,1,,3.0,,2,1,2,1,1,3,1,3,2,800,1,,2,2,2,2,9532.56,9532.56,9532.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,491.92822,5,5,1
404496,4,1,2,1989,2,1,,400.0,388.67,0,1,1,,3.0,,2,1,2,1,1,1,1,2,2,1000,2,,2,2,2,2,29213.05,26758.76,8337.3,-2454.29,0.0,0.0,18421.46,15967.17,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2454.29,463,0.0,159.21316000000002,10,1,1
404497,4,1,1,1981,2,1,,1.0,179.38,0,1,1,,3.0,,2,2,1,1,1,3,1,3,2,3000,1,,2,2,2,2,10757.48,10757.48,10349.48,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,346.1273,8,6,1
404498,2,1,3,1972,1,1,,100.0,204.17,0,3,3,,3.0,,2,2,2,1,1,3,2,3,1,2000,1,,1,1,2,2,8710.92,8710.92,8710.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,135.98327,10,6,1
404499,4,1,2,1969,2,1,,100.0,333.33,0,1,1,,3.0,,2,2,2,1,1,3,1,3,1,1000,1,,2,2,2,2,7602.76,7602.76,6602.76,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,723.36284,6,4,1
404503,4,1,2,1974,2,1,,400.0,337.5,0,1,1,,3.0,,1,1,1,3,1,1,1,1,4,2000,1,,2,2,2,2,63850.39,54613.92,54613.92,29624.36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,9236.47,0,0.0,92.80828000000001,10,1,1
404504,4,1,2,1979,2,1,,100.0,290.0,0,1,1,,3.0,,1,1,1,1,1,2,1,3,3,1000,1,,2,2,2,2,18862.56,17525.31,16877.58,7031.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1337.25,0,0.0,386.32967,6,7,2
404505,4,1,1,1993,2,2,,100.0,150.0,0,2,2,,3.0,,1,1,2,1,1,3,1,3,1,1200,2,,1,1,2,2,6928.08,6928.08,6928.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,464.48731,1,6,1
404506,1,1,6,1970,2,1,,400.0,300.0,0,1,1,,3.0,,2,1,2,1,1,1,1,2,3,5000,2,,2,2,2,2,34606.9,34606.9,13523.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,424.77438,6,4,1
404507,4,1,2,1982,2,2,,500.0,256.42,0,1,1,,3.0,,2,1,2,1,1,2,1,2,2,700,2,,2,1,1,2,13028.88,13028.88,13028.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,331.71906,10,1,1
404509,1,1,4,1990,2,1,,100.0,364.33,0,1,1,,3.0,,2,1,2,1,1,1,1,1,2,2000,1,,1,2,2,2,42641.84,41135.64,39330.08,5864.69,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,75,0,0,1431.2,0,852.99,156.18624,4,7,2
404510,4,1,3,1972,2,1,,300.0,514.92,0,1,1,,3.0,,2,2,2,1,1,2,1,2,2,2500,2,,2,2,2,2,22690.08,20993.87,20993.87,8606.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1696.21,0,0.0,217.76455,10,6,1
404511,4,1,1,2005,2,1,,100.0,81.83,0,3,1,,3.0,,2,2,2,1,1,3,2,3,2,550,2,,2,2,2,2,7932.96,7932.96,7932.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,310.36,148.22284,7,6,1
404520,4,1,3,1989,2,1,,120.0,430.0,0,1,1,,3.0,,1,1,1,1,1,1,1,2,4,2300,3,,2,2,2,2,57833.83,50539.73,50539.73,27997.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,793.0,586.82,0,0.0,0,0,0,0,7294.1,-122,0.0,127.1063,2,6,1
404521,1,1,4,1991,2,1,,400.0,405.0,0,1,1,,3.0,,2,1,2,1,1,1,1,1,2,2000,2,,2,2,2,2,36957.66,30269.98,26069.98,26069.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6687.68,0,912.27,295.57502999999997,10,7,2
404522,4,1,2,1978,2,2,,800.0,332.42,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,3000,2,,2,2,2,2,68463.73,53237.28,47966.2,44668.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,30,0,0,15196.45,0,0.0,140.81627,10,1,1
404523,4,1,3,1989,2,1,,400.0,500.0,0,1,1,,3.0,,2,1,2,1,1,1,1,1,2,4000,2,,2,2,2,2,31491.63,26089.4,23831.2,23831.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,5402.23,266,0.0,596.9370700000001,2,2,1
404526,1,2,5,1997,2,1,,1000.0,1608.33,9600,1,1,2.0,3.0,,2,1,2,1,1,1,1,1,2,8000,1,,2,2,2,2,103522.6,93219.46,80841.82,38710.18,0.0,0.0,156.0,156.0,0.0,0.0,0,0,4213.89,4213.89,7200,0.0,0,0,0,0,10303.14,900,0.0,175.51848,2,2,1
404527,4,2,3,1998,2,2,,450.0,631.83,4200,1,1,3.0,3.0,3.0,2,1,2,1,1,1,1,1,2,3000,1,2.0,1,2,2,2,59471.35,52921.69,40739.84,40739.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1800,0.0,0,0,0,0,6549.66,129,0.0,126.59893999999998,2,2,1
404528,4,1,2,1961,2,2,,300.0,228.33,0,1,1,,3.0,,2,2,2,1,1,3,3,3,1,1000,1,,2,2,2,2,9811.24,9811.24,8811.24,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,324.21398,2,2,1
404530,4,1,4,1991,2,1,,100.0,141.67,0,1,3,,3.0,,1,1,1,1,1,2,1,1,4,2500,2,,2,2,2,2,32614.89,25829.67,25829.67,25829.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6785.22,1659,0.0,548.60274,5,7,2
404531,1,1,5,2003,2,1,,200.0,212.0,0,1,1,,3.0,,2,1,2,1,1,1,1,1,3,2000,2,,2,2,2,2,27159.93,22339.44,18829.44,18829.44,0.0,0.0,3510.0,3510.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,4820.49,0,0.0,310.6356,1,6,1
404532,4,1,4,2001,2,2,,800.0,403.67,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,2000,2,,2,2,2,2,16249.83,14297.34,14216.9,14216.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1952.49,199,0.0,388.05009,10,1,1
404534,1,1,4,1993,2,1,,100.0,87.5,0,1,1,,,,1,1,1,1,1,1,1,1,3,400,2,,2,2,2,2,45246.88,35705.84,34249.0,34249.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,9541.04,62,0.0,374.76828,10,7,2
404535,1,2,5,2004,2,1,,,810.83,10500,1,1,3.0,3.0,,1,1,1,1,1,1,1,1,4,5000,2,,2,2,2,2,71086.33,54119.87,54119.87,54119.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3860,0.0,0,70,0,0,16896.46,0,0.0,421.09275999999994,3,7,2
404536,1,2,2,2004,2,1,,,1839.33,4440,1,1,3.0,3.0,,2,2,2,1,1,1,1,1,3,2000,1,,2,2,2,2,35978.4,28814.5,28190.5,28190.5,0.0,0.0,624.0,624.0,0.0,0.0,0,0,0.0,0.0,19500,0.0,0,60,0,0,7103.9,0,0.0,366.69753,9,6,1
404537,4,1,1,1993,2,2,,400.0,260.67,0,1,1,,1.0,,2,2,2,1,1,2,1,2,2,800,2,,2,1,1,2,8676.96,8676.96,8676.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,143.15357,10,1,1
404538,1,1,1,1964,2,1,,100.0,98.33,0,3,3,,,,2,1,2,1,1,3,3,3,3,3000,2,,2,2,2,2,24450.25,24450.25,24450.25,5064.73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,3383.07,120.30417,10,7,2
404540,3,1,3,1987,2,1,,1.0,183.33,0,1,1,,3.0,,1,1,2,1,1,3,1,3,3,600,3,,2,2,2,2,9398.52,9398.52,9398.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,351.9245,4,7,2
404541,1,1,3,2003,1,1,,50.0,303.5,0,3,3,,3.0,3.0,2,1,2,1,1,1,1,1,3,1800,2,2.0,2,2,1,2,25234.41,21774.48,17866.67,17866.67,0.0,0.0,3510.0,3510.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,3459.93,0,0.0,201.82665,4,7,2
404543,1,1,3,1991,1,2,,1.0,125.33,0,1,3,,2.0,,2,1,2,1,1,3,1,3,1,1500,1,,1,2,2,2,963.53,909.53,909.53,909.53,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,54,0,0,0.0,0,1295.84,89.11314,4,7,2
404544,2,1,3,2003,2,1,,600.0,372.33,0,1,1,,3.0,,2,1,2,1,1,1,1,3,2,3000,2,,2,2,2,2,34680.89,32621.03,17825.0,14034.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2059.86,0,0.0,434.25771,2,2,1
404546,1,1,4,2003,2,1,,,334.0,0,1,1,,3.0,3.0,1,1,2,1,1,1,1,1,3,1500,2,2.0,2,2,2,2,58116.1,51737.98,51737.98,20567.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6378.12,0,0.0,135.85529,2,2,1
404547,4,1,2,1981,2,1,,700.0,362.67,0,1,1,,3.0,,2,1,2,1,1,1,1,1,3,3000,1,,2,1,1,2,78298.6,67287.71,66811.96,39555.56,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,11010.89,708,0.0,60.89965,10,1,1
404550,1,1,4,1982,2,1,,,655.0,0,1,1,,3.0,,2,1,1,1,1,1,1,1,3,3000,2,,2,2,2,2,66171.67,54818.23,47584.75,47584.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,75,0,0,11278.44,-142,0.0,308.46946,3,3,1
404551,4,1,4,1990,2,1,,200.0,600.0,0,1,1,,3.0,3.0,2,1,1,1,1,1,1,1,3,3000,2,2.0,2,2,1,2,77860.61,59572.31,58948.31,58948.31,0.0,0.0,624.0,624.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,18288.3,238,0.0,310.99962999999997,2,6,1
404555,4,1,2,1989,2,1,,400.0,378.5,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,1500,2,,2,2,2,2,44454.4,34824.51,34824.51,34824.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,9629.89,270,0.0,213.0233,10,1,1
404556,4,1,2,1975,2,2,,600.0,419.33,0,1,1,,3.0,,2,1,2,1,1,1,1,1,2,4000,1,,2,2,2,1,49284.85,38650.81,38650.81,38650.81,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,10634.04,585,0.0,68.91051999999999,10,1,1
404558,3,1,3,1979,2,1,,60.0,101.83,0,1,1,,3.0,,2,2,1,1,1,3,1,3,2,1500,2,,2,2,2,2,8548.08,8548.08,8548.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,287.28426,9,7,2
404559,3,1,3,1997,2,1,,,460.75,0,1,1,,3.0,,2,1,2,1,1,1,1,1,3,3000,1,,1,2,2,2,30793.05,10476.26,10476.26,10476.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,650.0,650.0,0,0.0,0,750,2000,0,17566.79,0,0.0,208.18764,3,3,1
404561,4,1,3,1989,2,1,,400.0,600.0,0,1,1,,3.0,,2,1,1,1,1,1,1,1,3,4000,2,,2,2,2,2,26032.37,17659.03,17413.84,16213.84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,4000,0,4373.34,0,0.0,33.31707,2,2,1
404565,1,1,3,1980,2,1,,150.0,239.17,0,1,1,,3.0,,1,1,1,1,1,3,1,1,3,1500,2,,2,2,2,2,30018.84,23048.14,23048.14,23048.14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6970.7,0,0.0,160.55561,6,7,2
404566,2,1,5,1984,2,1,,400.0,357.67,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,4000,2,,2,1,1,2,99474.9,87520.16,84088.16,84088.16,0.0,0.0,3432.0,3432.0,0.0,0.0,2000,0,0.0,0.0,0,0.0,0,75,0,0,11879.74,193,0.0,551.13148,5,5,1
404568,1,1,3,1953,2,1,,,141.67,0,1,1,,3.0,,2,1,2,1,1,3,3,3,3,1000,2,,2,2,2,2,20367.0,19617.0,19617.0,-750.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,750,0,0,0.0,0,0.0,231.61463999999998,5,5,1
404571,4,1,2,1987,2,1,,300.0,663.33,0,1,1,,3.0,,2,2,2,1,1,2,1,3,1,2000,1,,2,2,2,2,16864.34,13444.55,13444.55,13444.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,3419.79,0,0.0,474.68858,3,6,1
404573,4,1,3,1979,2,1,,800.0,450.0,0,1,1,,3.0,,1,1,1,1,1,1,1,1,4,2500,2,,2,1,1,2,117175.54,92729.35,79412.68,67217.68,0.0,0.0,13316.67,10520.17,0.0,0.0,0,0,0.0,0.0,0,0.0,0,120,0,0,24326.19,0,0.0,172.74203,10,1,1
404574,4,1,2,1973,2,1,,100.0,235.17,0,1,1,,3.0,,2,1,2,1,1,3,3,2,2,3000,2,,2,2,2,2,20433.48,18975.91,18975.91,8142.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1457.57,0,0.0,131.55387,2,6,1
404577,4,1,2,1986,2,2,,500.0,372.5,0,1,1,,3.0,,2,1,2,1,1,1,1,1,1,4000,1,,2,2,2,2,31919.89,25113.24,24093.58,24093.58,0.0,0.0,156.0,156.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6806.65,38,0.0,203.69111999999998,10,1,1
404580,2,1,3,1970,2,1,,500.0,197.83,0,1,1,3.0,,,1,1,1,1,1,3,1,3,3,2000,2,,2,1,2,2,34505.88,34505.88,34505.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,73.76064000000001,1,6,1
404581,1,1,4,2007,2,1,,400.0,362.83,0,1,1,,3.0,,1,1,1,1,1,1,1,1,3,2000,3,,2,2,1,2,16267.12,13274.07,11909.32,11909.32,0.0,0.0,156.0,156.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,2993.05,320,0.0,217.9057,2,7,2
404583,4,1,2,2005,2,2,,250.0,309.58,0,1,1,,3.0,,2,1,2,1,1,1,1,1,3,2500,2,,2,2,2,2,15611.68,14441.25,7923.25,7923.25,0.0,0.0,1248.0,1248.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,1170.43,166,0.0,440.26389000000006,6,6,1
404584,4,4,2,2004,2,1,60.0,1.0,396.0,0,1,1,2.0,1.0,2.0,2,2,2,1,1,1,1,2,2,2400,1,2.0,2,2,2,2,13305.74,12531.15,6072.16,6072.16,0.0,0.0,3276.0,3276.0,1733.42,1332.0,0,0,0.0,0.0,0,0.0,0,0,0,0,774.59,148,0.0,130.97933,4,6,1
404585,3,1,4,1990,2,2,,,280.0,0,1,1,,2.0,,2,2,2,1,1,2,1,2,1,3000,1,,2,2,2,2,14947.83,14774.74,5681.26,1750.17,0.0,0.0,4053.48,4053.48,5040.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,173.09,0,0.0,166.71572,3,7,2
404586,1,1,4,1984,1,1,,1.0,130.83,0,3,3,,2.0,,2,2,2,2,1,2,1,2,1,1000,1,,2,2,2,2,4737.0,4353.0,2226.0,1386.0,170.0,170.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,384.0,0,0.0,219.23055,5,7,2
404587,4,1,2,1986,2,2,,100.0,300.0,0,2,2,,3.0,,2,2,2,1,1,1,1,2,1,3000,1,,2,2,2,2,33186.22,26428.49,25431.12,25431.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,6757.73,-67,0.0,284.23445,1,6,1
