PB030,HB030,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,RB050,AGE,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL050,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY070G,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
10801402,108014,1,,,10801401,,,,,,,827.278,50,2,1,2,,1978,3,3,1,2,2,,2,,,,,4,2,61,20,0,0,0,12,0,0,0,0,0,0,0,,1,3,2,,,4869.15,4063.93,0,0,1509.44,0,1427.3,1427.3,0,0,0,0,0,0,0,0,0,0,4,7,2
10801403,108014,2,10801402,10801401,,,,,,,,827.278,24,1,3,2,,2004,4,,2,3,2,,2,,1,1,1,5,3,34,,0,0,0,0,12,0,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2
10801404,108014,1,10801402,10801401,,,,,,,,827.278,22,1,3,2,,2007,3,,2,3,2,,2,,1,1,1,5,3,81,,7,0,0,0,5,0,0,0,0,0,0,,,,,1,2,6192.89,5266.81,0,0,1919.8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2
10801405,108014,2,10801402,10801401,,,,,,,,827.278,17,1,3,1,3,2009,2,3,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2
10801501,108015,2,,,10801502,,,,,,,195.40773,46,2,1,2,,1987,5,3,1,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,91,,13,1,2,21073.24,16607.65,0,0,6532.7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10801502,108015,1,,,10801501,,,,,,,195.40773,47,2,1,2,,1983,3,,1,3,2,,2,,,,,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,20,91,,13,1,2,7309.24,6011.41,0,0,2265.86,0,0,0,0,0,0,0,0,0,270.13,213.4,0,0,10,1,1
10801503,108015,2,10801502,10801501,,,,,,,,195.40773,21,1,3,1,5,2006,3,2,2,3,2,,2,,,,,2,3,23,20,0,12,0,0,0,0,0,0,0,0,0,,91,1,13,1,2,15873.8,12718.16,0,0,4920.88,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10801504,108015,2,10801502,10801501,,,25,0,0,0,0,195.40773,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
10801601,108016,2,,,10801602,,,,,,,331.12633,46,2,1,2,,1988,3,4,1,2,2,,2,,,,,1,3,34,40,12,0,0,0,0,0,0,0,0,0,0,,55,,5,1,2,17663.38,14028.68,0,0,5475.65,0,0,0,781.4,0,0,0,0,0,0,0,0,0,3,6,1
10801602,108016,1,,,10801601,,,,,,,331.12633,47,2,1,2,,1980,4,4,1,3,2,,2,,,,,1,3,72,40,12,0,0,0,0,0,0,0,0,0,0,,31,,13,1,2,14337.93,11338.52,0,0,4444.76,0,0,0,0,0,0,0,0,0,7413.94,5857.01,0,0,3,6,1
10801603,108016,1,10801602,10801601,,,,,,,,331.12633,24,1,3,2,,2003,2,2,2,3,2,,2,,,,,1,3,73,40,12,0,0,0,0,0,0,0,0,0,0,,45,,11,1,2,8285.32,7002.64,0,0,2568.45,0,0,0,0,0,0,0,0,0,921.5,727.99,0,0,3,6,1
10801701,108017,2,,,10801702,,,,,,,134.44976,46,2,2,2,,1982,3,3,1,3,2,,2,,1,2,,8,3,91,,0,0,0,0,0,0,12,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,2112.68,0,0,0,0,0,0,0,0,0,10,7,2
10801702,108017,1,,,10801701,,,,,,,134.44976,63,2,2,2,,1965,3,3,1,3,2,,2,,1,2,,7,3,72,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,405.66,405.66,0,0,0,0,14004.04,0,0,0,0,0,10,7,2
10802001,108020,2,,,10802002,,,,,,,178.59414,45,2,1,2,,1984,4,2,2,3,2,,2,,,,,1,3,92,42,5,0,0,0,7,0,0,0,0,0,0,10,1,,13,1,2,7810.62,6297.98,0,0,2421.29,242,0,0,3411.1,0,0,0,0,0,0,0,0,0,4,7,2
10802002,108020,1,,,10802001,,,,,,,178.59414,48,2,1,2,,1980,2,3,1,2,2,,2,,,,,1,3,61,20,3,0,0,0,9,0,0,0,0,0,0,20,2,,12,1,2,6399.92,5049.93,0,0,1983.98,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2
10802101,108021,2,,,10802102,,,,,,,136.17744,45,2,1,2,,1985,4,2,2,3,2,,2,,,,,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,,86,,13,1,2,11275.19,9454.93,0,0,3495.31,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1
10802102,108021,1,,,10802101,,,,,,,136.17744,50,2,1,2,,1978,4,2,2,3,2,,2,,,,,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,,47,,11,1,2,15888.54,12765.57,0,0,4925.45,0,0,0,0,0,0,0,0,0,850.98,672.27,0,0,6,6,1
10802103,108021,1,10802102,10802101,,,,,,,,136.17744,18,1,3,1,3,2007,2,1,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1
10802201,108022,2,,,,,,,,,,442.11611,45,4,3,2,,1985,4,3,2,2,2,,2,,,,,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,,47,,8,1,2,9899.53,8769.02,0,0,3068.85,0,2680,2680,0,0,0,0,0,0,420.44,332.14,0,0,1,7,2
10802202,108022,2,,10802201,,,,,,,,442.11611,17,1,3,1,3,2008,2,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2917.53,0,0,0,0,1,7,2
10802401,108024,2,,,10802402,,,,,,,601.8172,45,2,1,2,,1987,5,3,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,41,,13,1,1,33700.25,25801.23,840,0,10447.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
10802402,108024,1,,,10802401,,,,,,,601.8172,50,2,1,2,,1980,4,3,2,3,2,,2,,,,,1,3,83,40,10,0,0,0,2,0,0,0,0,0,0,,52,,13,1,2,11000.02,9178.02,0,0,3410.01,0,0,0,0,0,1700,1700,0,0,0,0,0,0,2,6,1
10802403,108024,2,10802402,10802401,,,,,,,,601.8172,21,1,3,1,5,2007,3,3,2,3,2,,2,,,,,1,3,34,40,0,12,0,0,0,0,0,0,0,0,0,,47,,13,1,2,7112.91,5947.75,0,0,2205,0,0,0,0,0,0,0,0,0,294.25,232.45,0,960,2,6,1
10802404,108024,1,10802402,10802401,,,,,,,,601.8172,23,1,3,2,,2006,3,1,2,3,2,,2,,,,,2,3,83,20,1,7,0,0,4,0,0,0,0,0,0,,47,3,5,2,2,7203.17,6058.21,0,0,2232.98,0,0,0,0,0,1200,1200,0,0,0,0,0,0,2,6,1
10802501,108025,2,,,10802503,,,,,,,598.54341,45,2,1,2,,1984,4,2,2,3,2,,2,,1,1,1,10,3,93,,0,0,0,0,0,0,0,0,0,12,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2
10802502,108025,2,10802503,10802501,,,20,0,0,0,0,598.54341,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2
10802503,108025,1,,,10802501,,,,,,,598.54341,35,2,1,2,,1993,2,2,2,3,2,,2,,,,,1,3,93,40,12,0,0,0,0,0,0,0,0,0,0,,47,,15,1,2,9675.02,8466.27,0,0,2999.26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2
10802504,108025,1,10802503,10802501,,,25,0,0,0,0,598.54341,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2
10802601,108026,2,,,10802602,,,,,,,248.02589,45,2,1,2,,1988,5,2,2,3,2,,2,,,,,1,3,23,28,12,0,0,0,0,0,0,0,0,0,0,,85,5,13,1,2,36968.17,28340.7,0,0,11460.13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1
10802602,108026,1,,,10802601,,,,,,,248.02589,46,2,1,2,,1986,5,3,2,3,2,,2,,,,,1,3,72,40,12,0,0,0,0,0,0,0,0,0,0,,45,,13,1,2,21700,100,0,0,6727,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1
10802603,108026,1,10802602,10802601,,,,,,,,248.02589,20,1,3,1,5,2008,3,1,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1
10802604,108026,2,10802602,10802601,,,,,,,,248.02589,18,1,3,1,3,2008,2,4,1,2,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020,0,6,4,1
10802701,108027,2,,,10802702,,,,,,,705.37311,45,2,1,2,,1988,5,2,2,3,2,,2,,,,,1,3,23,40,12,0,0,0,0,0,0,0,0,0,0,,85,,12,1,2,34935.64,26678.43,0,0,10830.05,0,0,0,1402.5,0,0,0,0,0,0,0,0,0,10,7,2
10802702,108027,1,,,10802701,,,,,,,705.37311,48,2,1,2,,1979,3,3,1,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,43,,12,1,2,19914.44,15458.14,0,0,6173.48,0,0,0,0,0,0,0,0,0,2088.93,1650.25,0,0,10,7,2
10802703,108027,1,10802702,10802701,,,,,,,,705.37311,24,1,3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,2
10802704,108027,1,10802702,10802701,,,,,,,,705.37311,20,1,3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14682.11,11852.38,0,0,4549.19,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,2
10802802,108028,2,,,10802803,,,,,,,101.17515,76,2,1,2,,1952,3,3,1,2,2,,2,,1,2,,7,3,41,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9776.16,0,0,0,0,0,2,2,1
10802803,108028,1,,,10802802,,,,,,,101.17515,76,2,1,2,,1957,5,3,2,3,2,,2,,1,2,,7,3,12,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7288.56,0,0,0,0,0,2,2,1
10802804,108028,2,,,,,,,,,,101.17515,16,1,3,1,2,2004,1,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10802901,108029,2,,,10802902,,,,,,,153.79436,44,2,1,2,,1987,5,2,2,3,2,,2,,,,,1,3,23,36,12,0,0,0,0,0,0,0,0,0,0,,85,,12,1,2,17320.29,13715.46,0,0,5369.29,0,0,0,0,0,0,0,0,0,747.6,590.6,0,0,8,6,1
10802902,108029,1,,,10802901,,,,,,,153.79436,52,2,1,2,,1976,3,2,2,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,77,,13,1,2,10785.74,8933.02,0,0,3343.58,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1
10802903,108029,1,10802902,10802901,,,,,,,,153.79436,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,1
10803501,108035,2,,,,,,,,,,1889.62062,44,1,3,2,,1987,5,2,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,84,,13,1,1,38493.91,29577.46,0,0,11933.11,0,0,0,0,0,0,0,0,0,3779.19,2986.44,0,0,10,1,1
10803502,108035,1,,,,,,,,,,1889.62062,44,1,3,2,,1987,4,2,1,3,2,,2,,,,,1,3,72,40,12,0,0,0,0,0,0,0,0,0,0,,33,,7,1,2,33578.19,25532.15,0,0,10409.24,0,0,0,0,0,0,0,0,0,9411.06,7434.74,0,0,10,1,1
10803503,108035,1,,10803501,,,35,0,0,0,0,1889.62062,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
10803504,108035,1,,10803501,,50,0,0,0,0,0,1889.62062,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1
10803601,108036,2,,,,,,,,,,395.84664,44,5,3,2,,1985,4,2,2,3,2,,2,,,,,1,3,34,40,12,0,0,0,0,0,0,0,0,0,0,,46,,11,1,2,6079.65,5415.48,0,0,1884.69,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10803602,108036,2,,10803601,,,,,,,,395.84664,23,1,3,1,5,2009,5,2,2,3,2,,2,,2,1,1,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,11539.63,9360.58,0,0,3577.29,0,0,0,0,0,0,0,0,0,0,0,4611.4,0,2,2,1
10803603,108036,1,,10803601,,,,,,,,395.84664,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
10803701,108037,2,,,10803702,,,,,,,218.21539,44,2,1,2,,1987,5,2,2,3,2,,2,,,,,1,3,32,40,12,0,0,0,0,0,0,0,0,0,0,,86,,13,1,2,41098.66,31365.78,0,0,12740.58,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
10803702,108037,1,,,10803701,,,,,,,218.21539,48,2,1,2,,1983,5,2,2,3,2,,2,,,,,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,,30,,13,1,2,31074.49,23947.79,2921,0,9633.09,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
10803703,108037,2,10803702,10803701,,,,,,,,218.21539,17,1,3,1,3,2008,2,1,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
10804002,108040,2,,,10804003,,,,,,,122.20404,34,2,1,2,,2003,3,2,2,3,2,,2,,,,,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,,85,,13,1,2,10214.27,9057.99,0,0,3166.42,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
10804003,108040,1,,,10804002,,,,,,,122.20404,42,2,1,2,,2009,5,,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,25,,15,1,1,28132.14,22237.25,0,0,8720.96,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1
10804004,108040,2,10804003,10804002,,40,0,0,0,0,0,122.20404,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
10804005,108040,2,10804003,10804002,,,30,0,0,0,0,122.20404,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
10804006,108040,2,,,,,,,,,,122.20404,77,5,3,2,,,0,4,2,2,2,,2,,1,2,,7,3,74,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7826.4,0,0,0,0,0,2,6,1
10804007,108040,1,10804003,10804002,,40,,0,0,0,0,122.20404,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1
10804101,108041,2,,,,,,,,,,616.91472,43,5,3,2,,1989,5,2,2,3,2,,2,,,,,1,3,23,21,12,0,0,0,0,0,0,0,0,0,0,,85,5,12,1,2,33726.16,25754.81,0,0,10455.11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
10804501,108045,2,,,,,,,,,,441.67057,43,5,3,2,,1986,3,3,2,3,2,,2,,1,1,1,5,3,71,,9,0,0,0,3,0,0,0,0,0,0,,,,,1,2,12380,9777.8,0,0,3837.8,0,0,0,0,0,650,650,0,0,0,0,0,0,7,6,1
10804601,108046,2,,10804602,,,,,,,,482.84996,42,1,3,2,,1989,5,,2,3,2,,2,,1,1,1,5,3,24,,0,0,0,0,12,0,0,0,0,0,0,,,,,1,2,11235.54,8577.34,0,0,3483.02,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10804602,108046,2,,,,,,,,,,482.84996,66,5,3,2,,1963,3,3,2,3,2,,2,,1,2,,7,3,32,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12997.28,0,0,0,0,0,10,1,1
10804701,108047,2,,,10804702,,,,,,,298.73724,42,2,1,2,,1987,3,3,2,2,2,,2,,,,,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,,49,,13,1,2,16506.79,13101.18,0,0,5117.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2
10804702,108047,1,,,10804701,,,,,,,298.73724,48,2,1,2,,1980,3,3,2,3,2,,2,,,,,1,3,71,40,12,0,0,0,0,0,0,0,0,0,0,,30,,13,1,2,34588.14,26410.21,0,0,10722.32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2
10804801,108048,2,,,10804802,,,,,,,369.69077,42,2,1,2,,1994,4,2,2,3,2,,2,,,,,1,3,91,40,5,0,0,0,7,0,0,0,0,0,0,,85,,13,1,2,4313.38,3751.18,0,0,1337.15,0,0,0,0,0,4200,4200,0,0,0,0,0,0,6,6,1
10804802,108048,1,,,10804801,,,,,,,369.69077,49,2,1,2,,1982,5,3,2,3,2,,2,,1,2,,5,3,71,,0,0,0,0,12,0,0,0,0,0,0,,,,,1,2,4598.24,3662.4,0,0,1425.45,0,0,0,0,0,3600,3600,0,0,0,0,0,0,6,6,1
10804803,108048,2,10804802,10804801,,,,,,,,369.69077,20,1,3,1,5,2008,3,2,2,3,2,,2,,2,2,,6,,,,2,0,0,0,0,0,0,10,0,0,0,,,,,,,2768.25,2213.23,0,0,858.16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1
10804804,108048,1,10804802,10804801,,,,,,,,369.69077,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,1
10804901,108049,2,,,10804902,,,,,,,417.59944,42,2,1,2,,1989,5,2,2,3,2,,2,,,,,1,3,12,40,7,0,0,0,5,0,0,0,0,0,0,,36,,12,1,1,75017.62,57058.03,2733.27,2733.27,23255.46,0,0,0,0,0,25000,19000,0,0,0,0,0,0,9,7,2
10804902,108049,1,,,10804901,,,,,,,417.59944,53,2,1,2,,1979,5,,2,3,2,,2,,,,,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,,84,,13,1,1,37673.15,28673.57,0,0,11678.68,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,2
10805101,108051,2,,,,,,,,,,462.07161,42,5,3,2,,1986,4,3,2,3,2,,2,,,,,3,2,52,30,0,0,12,0,0,0,0,0,0,0,0,,47,,1,,,5025.41,4324.12,0,0,1557.88,0,12000,9106,0,0,0,0,0,0,0,0,0,0,2,2,1
10805102,108051,2,,10805101,,,,,,,,462.07161,16,1,3,1,3,2010,2,2,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10805201,108052,2,,,10805202,,,,,,,232.31799,42,2,1,2,,1985,3,2,2,3,2,,2,,1,1,1,5,2,51,,0,0,10,0,2,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,3239,2000,0,0,0,0,0,0,0,0,0,0,6,7,2
10805202,108052,1,,,10805201,,,,,,,232.31799,46,2,1,2,,1983,4,,2,3,2,,2,,,,,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,,49,,15,1,2,11035.61,9058.41,0,0,3421.04,0,100,100,0,0,0,0,0,0,2498.35,1973.7,0,0,6,7,2
10805203,108052,1,10805202,10805201,,,,,,,,232.31799,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,2
10805601,108056,2,,,10805602,,,,,,,55.67462,42,2,1,2,,1992,5,1,2,3,2,,2,,,,,1,3,23,40,12,0,0,0,0,0,0,0,0,0,0,,85,,12,1,2,21096.79,16275.08,0,0,6540,0,0,0,2069.9,0,0,0,0,0,2359.37,1863.9,0,0,5,5,1
10805602,108056,1,10805603,10805604,10805601,,,,,,,55.67462,45,2,1,2,,1982,4,2,2,3,2,,2,,,,,1,3,71,40,12,0,0,0,0,0,0,0,0,0,0,,42,,13,1,2,23649.42,18213.97,0,0,7331.32,0,0,0,0,0,0,0,0,0,5801.33,4583.05,0,0,5,5,1
10805603,108056,1,,,10805604,,,,,,,55.67462,76,2,1,2,,1949,2,4,1,2,2,,2,,1,2,,7,3,83,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10914.36,0,0,0,0,0,5,5,1
10805604,108056,2,,,10805603,,,,,,,55.67462,76,2,1,2,,1954,3,4,1,2,2,,2,,1,2,,7,3,72,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8123.52,0,0,0,0,0,5,5,1
10805902,108059,1,,,,,,,,,,229.26327,77,4,3,2,,1958,5,3,,,2,,2,,1,2,,7,3,22,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,7200,6295,0,0,2232,0,0,0,0,0,0,0,11571.12,0,0,0,0,0,1,6,1
10806001,108060,2,,,,,,,,,,375.50443,41,1,3,2,,1988,3,4,1,1,2,,2,,2,2,,8,,,,0,0,0,0,0,0,12,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,1064.82,0,0,0,0,0,0,0,8375.52,0,7,6,1
10806002,108060,1,,,10806003,,,,,,,375.50443,49,2,1,2,,1981,3,,2,3,2,,2,,,,,1,3,71,40,12,0,0,0,0,0,0,0,0,0,0,,41,,12,1,2,24490.66,18921.5,0,0,7592.1,0,0,0,0,0,0,0,0,0,1916.78,1514.25,0,0,7,6,1
10806003,108060,2,,,10806002,,,,,,,375.50443,38,2,1,2,,1993,5,,2,3,2,,2,,,,,1,3,32,40,12,0,0,0,0,0,0,0,0,0,0,,87,,1,,2,10800,10800,0,0,3348,0,0,0,0,0,0,0,0,0,0,0,345.49,0,7,6,1
10806401,108064,2,,,10806403,,,,,,,911.3895,41,2,1,2,,1987,3,3,2,2,2,,2,,1,1,1,5,3,12,,0,0,0,0,12,0,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,10,1,1
10806402,108064,1,10806403,10806401,,,,,,,,911.3895,18,1,3,1,3,2008,2,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10806403,108064,1,,,10806401,,,,,,,911.3895,43,2,1,2,,1985,4,,2,3,2,,2,,,,,1,3,21,40,12,0,0,0,0,0,0,0,0,0,0,,84,,13,1,2,36315.79,27600,1620,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1
10806501,108065,2,,10806502,,,,,,,,55.02764,41,1,3,2,,1988,4,3,2,3,1,1,1,1,,,,1,3,24,32,12,0,0,0,0,0,0,0,0,0,0,5,31,,11,1,2,11923.85,10052.7,0,0,3696.39,0,0,0,934.7,0,0,0,0,0,0,0,0,0,8,6,1
10806502,108065,2,,,,,,,,,,55.02764,70,4,3,2,,1954,2,3,1,1,1,1,1,1,1,2,,7,3,52,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8174.04,0,0,0,0,0,8,6,1
10806503,108065,2,,10806501,,,24,0,0,0,0,55.02764,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,1
10806701,108067,2,,,10806702,,,,,,,691.93009,40,2,1,2,,1995,5,2,2,3,2,,2,,,,,1,3,23,36,12,0,0,0,0,0,0,0,0,0,0,24,85,,13,1,2,29786.78,23195.97,0,0,9233.9,0,7790,7283,0,0,0,0,0,0,0,0,0,0,2,2,1
10806702,108067,1,,,10806701,,,,,,,691.93009,44,2,1,2,,1992,5,,2,3,2,,2,,,,,1,3,11,36,12,0,0,0,0,0,0,0,0,0,0,24,85,,13,1,1,79092.18,60349.88,0,0,24518.58,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10806703,108067,1,10806702,10806701,,,28,0,0,0,0,691.93009,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1
10806704,108067,1,10806702,10806701,,,,,,,,691.93009,18,1,3,1,5,2010,3,,2,3,2,,2,,2,2,,6,,,,0,0,0,0,0,0,0,12,0,0,0,,,,,,,7535.78,6456.56,0,0,2336.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
10806801,108068,2,,,10806802,,,,,,,417.37087,40,2,1,2,,1987,3,2,2,3,2,,2,,1,1,1,5,3,73,,12,0,0,0,0,0,0,0,0,0,0,,,,,1,2,9600,7296,0,0,2976,0,0,0,953.15,0,2640,2000,0,5126.76,0,0,7800,0,5,5,1
10806802,108068,1,,,10806801,,,,,,,417.37087,40,2,1,2,,1987,3,2,2,3,2,,2,,,,,1,3,93,40,12,0,0,0,0,0,0,0,0,0,0,,23,,13,1,2,9600,8660,0,0,2976,0,0,0,0,0,0,0,0,0,0,0,9115.92,0,5,5,1
10806901,108069,2,10806903,10806902,,,,,,,,195.08925,40,1,3,2,,2010,5,2,2,3,2,,2,,,,,1,3,34,40,12,0,0,0,0,0,0,0,0,0,0,,87,,13,1,1,25542.92,19515.06,0,0,7918.31,0,0,0,0,0,0,0,0,0,5002.09,3951.65,0,0,2,7,2
10806902,108069,2,,,10806903,,,,,,,195.08925,73,2,1,2,,1957,4,4,2,3,2,,2,,1,2,,7,3,23,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9993.96,0,0,0,0,0,2,7,2
10806903,108069,1,,,10806902,,,,,,,195.08925,82,2,1,2,,1955,4,4,2,3,2,,2,,1,2,,7,3,12,,0,0,0,0,0,12,0,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20162.28,0,0,0,0,0,2,7,2
10807401,108074,2,,,,,,,,,,1581.75638,39,1,3,2,,1988,3,3,1,2,2,,1,1,1,2,,8,3,41,,0,0,0,0,0,0,12,0,0,0,0,,,,,1,2,0,0,0,0,0,0,1902.29,1902.29,5874.61,0,0,0,0,0,0,0,7675.92,0,2,7,2
